EElowEtaGold	runNumber 	 194480 	 195147 	 0.9954 	0.0013 	 0 	 0
EElowEtaGold	runNumber 	 195148 	 195350 	 1.0007 	0.0021 	 0 	 0
EElowEtaGold	runNumber 	 195351 	 195395 	 0.9933 	0.0023 	 0 	 0
EElowEtaGold	runNumber 	 195396 	 195530 	 0.9951 	0.0018 	 0 	 0
EElowEtaGold	runNumber 	 195531 	 196529 	 0.9962 	0.0012 	 0 	 0
EEhighEtaBad	runNumber 	 190450 	 190781 	 0.9991 	0.0025 	 0 	 0
EEhighEtaBad	runNumber 	 190782 	 190949 	 1.0074 	0.0023 	 0 	 0
EEhighEtaBad	runNumber 	 190950 	 191833 	 0.9986 	0.0011 	 0 	 0
EEhighEtaBad	runNumber 	 191834 	 193686 	 1.0005 	0.0013 	 0 	 0
EEhighEtaBad	runNumber 	 193746 	 194210 	 0.9995 	0.0011 	 0 	 0
EEhighEtaBad	runNumber 	 194211 	 194479 	 1.0007 	0.0013 	 0 	 0
EEhighEtaBad	runNumber 	 194480 	 195147 	 1.0003 	0.0009 	 0 	 0
EEhighEtaBad	runNumber 	 195148 	 195350 	 1.0054 	0.0020 	 0 	 0
EEhighEtaBad	runNumber 	 195351 	 195395 	 1.0012 	0.0019 	 0 	 0
EEhighEtaBad	runNumber 	 195396 	 195530 	 0.9982 	0.0016 	 0 	 0
EEhighEtaBad	runNumber   	 195531 	 196529 	 0.9997 	0.0009 	 0 	 0
EEhighEtaGold	runNumber 	 190450 	 190781 	 0.9878 	0.0025 	 0 	 0
EEhighEtaGold	runNumber 	 190782 	 190949 	 0.9962 	0.0023 	 0 	 0
EEhighEtaGold	runNumber 	 190950 	 191833 	 0.9874 	0.0011 	 0 	 0
EEhighEtaGold	runNumber 	 191834 	 193686 	 0.9893 	0.0013 	 0 	 0
EEhighEtaGold	runNumber 	 193746 	 194210 	 0.9883 	0.0011 	 0 	 0
EEhighEtaGold	runNumber 	 194211 	 194479 	 0.9895 	0.0012 	 0 	 0
EEhighEtaGold	runNumber 	 194480 	 195147 	 0.9891 	0.0009 	 0 	 0
EEhighEtaGold	runNumber 	 195148 	 195350 	 0.9943 	0.0020 	 0 	 0
EEhighEtaGold	runNumber 	 195351 	 195395 	 0.9900 	0.0019 	 0 	 0
EEhighEtaGold	runNumber 	 195396 	 195530 	 0.9869 	0.0016 	 0 	 0
EEhighEtaGold	runNumber 	 195531 	 196529 	 0.9885 	0.0008 	 0 	 0
