EBhighEtaGold	runNumber	194533	195113	0.9844	0.0020    0     0
EBhighEtaGold	runNumber	195114	195915	0.9838	0.0020    0     0
EBhighEtaGold	runNumber	195916	198115	0.9827	0.0020    0     0
EBhighEtaGold	runNumber	198116	199803	0.9859	0.0020    0     0
EBhighEtaGold	runNumber	199804	200048	0.9870	0.0021    0     0
EBhighEtaGold	runNumber	200049	200151	0.9877	0.0023    0     0
EBhighEtaGold	runNumber	200152	200490	0.9868	0.0021    0     0
EBhighEtaGold	runNumber	200491	200531	0.9876	0.0022    0     0
EBhighEtaGold	runNumber	200532	201656	0.9860	0.0020    0     0
EBhighEtaGold	runNumber	201657	202305	0.9866	0.0020    0     0
EBhighEtaGold	runNumber	202305	203002	0.9872	0.0021    0     0
EBhighEtaGold	runNumber	203003	203984	0.9880	0.0028    0     0
EBhighEtaGold	runNumber	203985	205085	0.9903	0.0026    0     0
EBhighEtaGold	runNumber	205086	205310	0.9901	0.0027    0     0
EBhighEtaGold	runNumber	205311	206207	0.9891	0.0026    0     0
EBhighEtaGold	runNumber	206208	206483	0.9895	0.0027    0     0
EBhighEtaGold	runNumber	206484	206597	0.9895	0.0027    0     0
EBhighEtaGold	runNumber	206598	206896	0.9881	0.0027    0     0
EBhighEtaGold	runNumber	206897	207220	0.9884	0.0027    0     0
EBhighEtaGold	runNumber	207221	208686	0.9894	0.0026    0     0
EElowEtaBad	runNumber	190645	190781	0.9937	0.0027    0     0
EElowEtaBad	runNumber	190782	191042	0.9977	0.0028    0     0
EElowEtaBad	runNumber	191043	193555	0.9960	0.0011    0     0
EElowEtaBad	runNumber	193556	194150	0.9962	0.0011    0     0
EElowEtaBad	runNumber	194151	194532	0.9980	0.0011    0     0
EElowEtaBad	runNumber	194533	195113	0.9999	0.0010    0     0
EElowEtaBad	runNumber	195114	195915	1.0007	0.0009    0     0
EElowEtaBad	runNumber	195916	198115	1.0017	0.0009    0     0
EElowEtaBad	runNumber	198116	199803	0.9959	0.0008    0     0
EElowEtaBad	runNumber	199804	200048	0.9959	0.0011    0     0
EElowEtaBad	runNumber	200049	200151	0.9976	0.0018    0     0
EElowEtaBad	runNumber	200152	200490	0.9988	0.0013    0     0
EElowEtaBad	runNumber	200491	200531	0.9981	0.0019    0     0
EElowEtaBad	runNumber	200532	201656	0.9970	0.0010    0     0
EElowEtaBad	runNumber	201657	202305	0.9980	0.0009    0     0
EElowEtaBad	runNumber	202305	203002	1.0000	0.0011    0     0
EElowEtaBad	runNumber	203003	203984	0.9988	0.0016    0     0
EElowEtaBad	runNumber	203985	205085	0.9997	0.0010    0     0
EElowEtaBad	runNumber	205086	205310	1.0055	0.0014    0     0
EElowEtaBad	runNumber	205311	206207	1.0017	0.0009    0     0
EElowEtaBad	runNumber	206208	206483	0.9989	0.0011    0     0
EElowEtaBad	runNumber	206484	206597	1.0036	0.0014    0     0
EElowEtaBad	runNumber	206598	206896	0.9982	0.0014    0     0
EElowEtaBad	runNumber	206897	207220	0.9978	0.0014    0     0
EElowEtaBad	runNumber	207221	208686	1.0020	0.0008    0     0
EElowEtaGold	runNumber	190645	190781	0.9871	0.0028    0     0
EElowEtaGold	runNumber	190782	191042	0.9911	0.0029    0     0
EElowEtaGold	runNumber	191043	193555	0.9894	0.0014    0     0
EElowEtaGold	runNumber	193556	194150	0.9896	0.0014    0     0
EElowEtaGold	runNumber	194151	194532	0.9914	0.0014    0     0
EElowEtaGold	runNumber	194533	195113	0.9934	0.0013    0     0
EElowEtaGold	runNumber	195114	195915	0.9942	0.0012    0     0
EElowEtaGold	runNumber	195916	198115	0.9952	0.0012    0     0
